,iteration,mean,ci_lb,ci_ub
0,1,0.98,0.9524222691058757,1.0075777308941243
1,2,0.98,0.9524222691058757,1.0075777308941243
2,3,0.98,0.9524222691058757,1.0075777308941243
3,4,0.98,0.9524222691058757,1.0075777308941243
4,5,0.95,0.9070683778358402,0.9929316221641598
5,6,0.95,0.9070683778358403,0.9929316221641596
6,7,0.96,0.9213992177403473,0.9986007822596527
7,8,0.94,0.893218941339842,0.9867810586601579
8,9,0.96,0.9213992177403473,0.9986007822596527
9,10,0.94,0.893218941339842,0.9867810586601579
10,11,0.93,0.8797401731577394,0.9802598268422607
11,12,0.92,0.8665596368257775,0.9734403631742226
12,13,0.91,0.8536268316013593,0.9663731683986407
13,14,0.92,0.8665596368257775,0.9734403631742226
14,15,0.88,0.8159878443152625,0.9440121556847375
15,16,0.89,0.8283657891677955,0.9516342108322046
16,17,0.9,0.8409048623697337,0.9590951376302663
17,18,0.94,0.893218941339842,0.9867810586601579
18,19,0.93,0.8797401731577394,0.9802598268422607
19,20,0.88,0.8159878443152625,0.9440121556847375
20,21,0.91,0.8536268316013593,0.9663731683986407
21,22,0.89,0.8283657891677956,0.9516342108322045
22,23,0.9,0.8409048623697337,0.9590951376302663
23,24,0.85,0.7796627173564273,0.9203372826435726
24,25,0.85,0.7796627173564273,0.9203372826435726
25,26,0.85,0.7796627173564273,0.9203372826435726
26,27,0.89,0.8283657891677955,0.9516342108322046
27,28,0.85,0.7796627173564273,0.9203372826435726
28,29,0.88,0.8159878443152625,0.9440121556847375
29,30,0.83,0.756006426732804,0.9039935732671959
30,31,0.86,0.7916491787335831,0.9283508212664169
31,32,0.85,0.7796627173564273,0.9203372826435726
32,33,0.85,0.7796627173564273,0.9203372826435726
33,34,0.84,0.767784548961459,0.912215451038541
34,35,0.86,0.7916491787335831,0.9283508212664169
35,36,0.84,0.767784548961459,0.912215451038541
36,37,0.8,0.721206483159645,0.8787935168403551
37,38,0.84,0.767784548961459,0.912215451038541
38,39,0.84,0.767784548961459,0.912215451038541
39,40,0.81,0.7327230801045126,0.8872769198954875
40,41,0.79,0.7097668789044141,0.8702331210955859
41,42,0.78,0.6984001922640961,0.8615998077359039
42,43,0.81,0.7327230801045126,0.8872769198954875
43,44,0.79,0.7097668789044141,0.8702331210955859
44,45,0.78,0.6984001922640961,0.8615998077359039
45,46,0.81,0.7327230801045126,0.8872769198954875
46,47,0.81,0.7327230801045126,0.8872769198954875
47,48,0.83,0.756006426732804,0.9039935732671959
48,49,0.81,0.7327230801045126,0.8872769198954875
49,50,0.85,0.7796627173564273,0.9203372826435726
50,51,0.86,0.7916491787335831,0.9283508212664169
51,52,0.79,0.7097668789044141,0.8702331210955859
52,53,0.84,0.767784548961459,0.912215451038541
53,54,0.84,0.767784548961459,0.912215451038541
54,55,0.83,0.756006426732804,0.9039935732671959
55,56,0.82,0.7443212983850424,0.8956787016149576
56,57,0.83,0.756006426732804,0.9039935732671959
57,58,0.8,0.721206483159645,0.8787935168403551
58,59,0.81,0.7327230801045126,0.8872769198954875
59,60,0.83,0.756006426732804,0.9039935732671959
60,61,0.79,0.7097668789044141,0.8702331210955859
61,62,0.81,0.7327230801045126,0.8872769198954875
62,63,0.78,0.6984001922640961,0.8615998077359039
63,64,0.79,0.7097668789044141,0.8702331210955859
64,65,0.76,0.6758715454942782,0.8441284545057218
65,66,0.79,0.7097668789044141,0.8702331210955859
66,67,0.73,0.6425471825012319,0.8174528174987681
67,68,0.77,0.6871028166855837,0.8528971833144163
68,69,0.8,0.721206483159645,0.8787935168403551
69,70,0.76,0.6758715454942783,0.8441284545057217
70,71,0.76,0.6758715454942783,0.8441284545057217
71,72,0.75,0.6647035159534195,0.8352964840465805
72,73,0.78,0.6984001922640961,0.8615998077359039
73,74,0.75,0.6647035159534195,0.8352964840465805
74,75,0.76,0.6758715454942783,0.8441284545057217
75,76,0.72,0.6315544967053166,0.8084455032946833
76,77,0.81,0.7327230801045126,0.8872769198954875
77,78,0.79,0.7097668789044141,0.8702331210955859
78,79,0.8,0.721206483159645,0.8787935168403551
79,80,0.79,0.7097668789044141,0.8702331210955859
80,81,0.75,0.6647035159534195,0.8352964840465805
81,82,0.74,0.6535961632736963,0.8264038367263037
82,83,0.77,0.6871028166855837,0.8528971833144163
83,84,0.79,0.7097668789044141,0.8702331210955859
84,85,0.77,0.6871028166855837,0.8528971833144163
85,86,0.72,0.6315544967053166,0.8084455032946833
86,87,0.72,0.6315544967053166,0.8084455032946833
87,88,0.74,0.6535961632736963,0.8264038367263037
88,89,0.75,0.6647035159534195,0.8352964840465805
89,90,0.74,0.6535961632736963,0.8264038367263037
90,91,0.7,0.6097306862018238,0.7902693137981761
91,92,0.73,0.6425471825012319,0.8174528174987681
92,93,0.75,0.6647035159534195,0.8352964840465805
93,94,0.71,0.6206162302498,0.7993837697502
94,95,0.72,0.6315544967053166,0.8084455032946833
95,96,0.74,0.6535961632736963,0.8264038367263037
96,97,0.73,0.6425471825012318,0.8174528174987682
97,98,0.74,0.6535961632736963,0.8264038367263037
98,99,0.71,0.6206162302498,0.7993837697502
99,100,0.52,0.4215869290090425,0.6184130709909575
