,iteration,mean,ci_lb,ci_ub
0,1,0.98,0.9524222691058757,1.0075777308941243
1,2,0.69,0.59889632713463,0.7811036728653699
2,3,0.58,0.4827769736339761,0.6772230263660238
3,4,0.48,0.38158692900904245,0.5784130709909575
4,5,0.38,0.28438673763036315,0.47561326236963686
5,6,0.42,0.32277697363397606,0.5172230263660239
6,7,0.37,0.2748953765314804,0.4651046234685196
7,8,0.37,0.2748953765314804,0.4651046234685196
8,9,0.3,0.20973068620182383,0.39026931379817614
9,10,0.27,0.18254718250123186,0.35745281749876817
10,11,0.27,0.18254718250123186,0.35745281749876817
11,12,0.25,0.16470351595341942,0.3352964840465806
12,13,0.27,0.18254718250123186,0.35745281749876817
13,14,0.28,0.1915544967053166,0.36844550329468345
14,15,0.27,0.18254718250123186,0.35745281749876817
15,16,0.22,0.13840019226409608,0.3015998077359039
16,17,0.32,0.22811175873564135,0.41188824126435863
17,18,0.3,0.20973068620182383,0.39026931379817614
18,19,0.26,0.17359616327369629,0.3464038367263037
19,20,0.24,0.15587154549427823,0.32412845450572175
20,21,0.26,0.17359616327369629,0.3464038367263037
21,22,0.3,0.20973068620182383,0.39026931379817614
22,23,0.23,0.14710281668558373,0.3128971833144163
23,24,0.26,0.17359616327369626,0.34640383672630376
24,25,0.22,0.13840019226409608,0.3015998077359039
25,26,0.23,0.14710281668558373,0.3128971833144163
26,27,0.19,0.11272308010451249,0.2672769198954875
27,28,0.27,0.18254718250123186,0.35745281749876817
28,29,0.23,0.14710281668558373,0.3128971833144163
29,30,0.21,0.12976687890441413,0.29023312109558586
30,31,0.27,0.18254718250123186,0.35745281749876817
31,32,0.25,0.16470351595341942,0.3352964840465806
32,33,0.25,0.16470351595341942,0.3352964840465806
33,34,0.23,0.14710281668558373,0.3128971833144163
34,35,0.22,0.13840019226409608,0.3015998077359039
35,36,0.19,0.11272308010451249,0.2672769198954875
36,37,0.22,0.13840019226409608,0.3015998077359039
37,38,0.21,0.12976687890441413,0.29023312109558586
38,39,0.22,0.13840019226409608,0.3015998077359039
39,40,0.19,0.11272308010451249,0.2672769198954875
40,41,0.15,0.07966271735642733,0.22033728264357266
41,42,0.24,0.15587154549427823,0.32412845450572175
42,43,0.2,0.12120648315964497,0.278793516840355
43,44,0.17,0.0960064267328041,0.24399357326719592
44,45,0.21,0.12976687890441413,0.29023312109558586
45,46,0.19,0.11272308010451249,0.2672769198954875
46,47,0.27,0.18254718250123186,0.35745281749876817
47,48,0.2,0.12120648315964497,0.278793516840355
48,49,0.25,0.16470351595341942,0.3352964840465806
49,50,0.16,0.08778454896145907,0.23221545103854094
50,51,0.15,0.07966271735642733,0.22033728264357266
51,52,0.18,0.10432129838504238,0.2556787016149576
52,53,0.21,0.12976687890441413,0.29023312109558586
53,54,0.2,0.12120648315964497,0.278793516840355
54,55,0.09,0.03362683160135927,0.14637316839864073
55,56,0.17,0.0960064267328041,0.24399357326719592
56,57,0.14,0.07164917873358316,0.20835082126641685
57,58,0.15,0.07966271735642733,0.22033728264357266
58,59,0.16,0.08778454896145907,0.23221545103854094
59,60,0.13,0.06375367419218325,0.19624632580781676
60,61,0.16,0.08778454896145906,0.23221545103854097
61,62,0.14,0.07164917873358316,0.20835082126641685
62,63,0.16,0.08778454896145906,0.23221545103854097
63,64,0.15,0.07966271735642733,0.22033728264357266
64,65,0.1,0.04090486236973372,0.15909513763026628
65,66,0.13,0.06375367419218325,0.19624632580781676
66,67,0.12,0.05598784431526252,0.18401215568473747
67,68,0.11,0.04836578916779548,0.17163421083220454
68,69,0.14,0.07164917873358316,0.20835082126641685
69,70,0.18,0.10432129838504238,0.2556787016149576
70,71,0.11,0.04836578916779548,0.17163421083220454
71,72,0.15,0.07966271735642733,0.22033728264357266
72,73,0.17,0.0960064267328041,0.24399357326719592
73,74,0.1,0.04090486236973372,0.15909513763026628
74,75,0.11,0.04836578916779549,0.1716342108322045
75,76,0.1,0.04090486236973372,0.15909513763026628
76,77,0.09,0.03362683160135927,0.14637316839864073
77,78,0.12,0.05598784431526252,0.18401215568473747
78,79,0.12,0.05598784431526252,0.18401215568473747
79,80,0.09,0.03362683160135927,0.14637316839864073
80,81,0.13,0.06375367419218325,0.19624632580781676
81,82,0.17,0.0960064267328041,0.24399357326719592
82,83,0.17,0.0960064267328041,0.24399357326719592
83,84,0.15,0.07966271735642733,0.22033728264357266
84,85,0.17,0.0960064267328041,0.24399357326719592
85,86,0.13,0.06375367419218325,0.19624632580781676
86,87,0.13,0.06375367419218325,0.19624632580781676
87,88,0.15,0.07966271735642733,0.22033728264357266
88,89,0.17,0.0960064267328041,0.24399357326719592
89,90,0.15,0.07966271735642733,0.22033728264357266
90,91,0.14,0.07164917873358317,0.20835082126641685
91,92,0.1,0.04090486236973372,0.15909513763026628
92,93,0.17,0.0960064267328041,0.24399357326719592
93,94,0.11,0.04836578916779549,0.1716342108322045
94,95,0.12,0.05598784431526252,0.18401215568473747
95,96,0.12,0.05598784431526252,0.18401215568473747
96,97,0.1,0.04090486236973372,0.15909513763026628
97,98,0.13,0.06375367419218325,0.19624632580781676
98,99,0.16,0.08778454896145907,0.23221545103854094
99,100,0.16,0.08778454896145906,0.23221545103854097
