,iteration,mean,ci_lb,ci_ub
0,1,0.97,0.9363970823052823,1.0036029176947177
1,2,0.88,0.8159878443152625,0.9440121556847375
2,3,0.83,0.756006426732804,0.9039935732671959
3,4,0.77,0.6871028166855837,0.8528971833144163
4,5,0.72,0.6315544967053166,0.8084455032946833
5,6,0.7,0.6097306862018238,0.7902693137981761
6,7,0.74,0.6535961632736963,0.8264038367263037
7,8,0.65,0.5560447193355988,0.7439552806644012
8,9,0.63,0.5348953765314803,0.7251046234685197
9,10,0.56,0.46221981705913096,0.6577801829408692
10,11,0.6,0.5034980443508683,0.6965019556491316
11,12,0.51,0.41152780429899827,0.6084721957010018
12,13,0.55,0.45200180077299734,0.6479981992270027
13,14,0.57,0.47247810103728366,0.6675218989627162
14,15,0.5,0.4015081039495562,0.5984918960504438
15,16,0.49,0.39152780429899825,0.5884721957010017
16,17,0.52,0.4215869290090425,0.6184130709909575
17,18,0.49,0.39152780429899825,0.5884721957010017
18,19,0.58,0.4827769736339761,0.6772230263660238
19,20,0.46,0.3618237839156005,0.5581762160843996
20,21,0.45,0.3520018007729973,0.5479981992270028
21,22,0.41,0.31311681048100853,0.5068831895189915
22,23,0.46,0.3618237839156005,0.5581762160843996
23,24,0.34,0.24668704987923695,0.4333129501207631
24,25,0.43,0.3324781010372837,0.5275218989627163
25,26,0.37,0.2748953765314804,0.4651046234685196
26,27,0.39,0.2939211680234869,0.48607883197651314
27,28,0.4,0.30349804435086836,0.4965019556491317
28,29,0.44,0.3422198170591309,0.537780182940869
29,30,0.39,0.2939211680234869,0.48607883197651314
30,31,0.44,0.3422198170591309,0.537780182940869
31,32,0.38,0.28438673763036315,0.47561326236963686
32,33,0.38,0.28438673763036315,0.47561326236963686
33,34,0.42,0.32277697363397606,0.5172230263660239
34,35,0.35,0.2560447193355988,0.44395528066440115
35,36,0.33,0.2373757157496829,0.4226242842503172
36,37,0.31,0.2188963271346301,0.4011036728653699
37,38,0.37,0.2748953765314804,0.4651046234685196
38,39,0.28,0.19155449670531666,0.3684455032946834
39,40,0.34,0.24668704987923695,0.4333129501207631
40,41,0.35,0.2560447193355988,0.44395528066440115
41,42,0.42,0.32277697363397606,0.5172230263660239
42,43,0.33,0.2373757157496829,0.4226242842503172
43,44,0.33,0.2373757157496829,0.4226242842503172
44,45,0.34,0.24668704987923695,0.4333129501207631
45,46,0.31,0.2188963271346301,0.4011036728653699
46,47,0.33,0.2373757157496829,0.4226242842503172
47,48,0.32,0.22811175873564135,0.41188824126435863
48,49,0.34,0.24668704987923695,0.4333129501207631
49,50,0.27,0.18254718250123186,0.35745281749876817
50,51,0.36,0.2654477797915739,0.45455222020842606
51,52,0.32,0.22811175873564135,0.41188824126435863
52,53,0.36,0.2654477797915739,0.45455222020842606
53,54,0.33,0.2373757157496829,0.4226242842503172
54,55,0.3,0.20973068620182383,0.39026931379817614
55,56,0.27,0.18254718250123186,0.35745281749876817
56,57,0.37,0.2748953765314804,0.4651046234685196
57,58,0.34,0.24668704987923695,0.4333129501207631
58,59,0.36,0.2654477797915739,0.45455222020842606
59,60,0.36,0.26544777979157397,0.454552220208426
60,61,0.31,0.2188963271346301,0.4011036728653699
61,62,0.33,0.2373757157496829,0.4226242842503172
62,63,0.32,0.22811175873564135,0.41188824126435863
63,64,0.23,0.14710281668558373,0.3128971833144163
64,65,0.31,0.2188963271346301,0.4011036728653699
65,66,0.24,0.15587154549427823,0.32412845450572175
66,67,0.26,0.17359616327369629,0.3464038367263037
67,68,0.25,0.16470351595341942,0.3352964840465806
68,69,0.26,0.17359616327369629,0.3464038367263037
69,70,0.29,0.20061623024979996,0.3793837697502
70,71,0.26,0.17359616327369629,0.3464038367263037
71,72,0.26,0.17359616327369626,0.34640383672630376
72,73,0.25,0.16470351595341942,0.3352964840465806
73,74,0.25,0.16470351595341942,0.3352964840465806
74,75,0.24,0.15587154549427823,0.32412845450572175
75,76,0.29,0.2006162302498,0.37938376975019994
76,77,0.31,0.2188963271346301,0.4011036728653699
77,78,0.3,0.20973068620182383,0.39026931379817614
78,79,0.29,0.20061623024979996,0.3793837697502
79,80,0.24,0.15587154549427823,0.32412845450572175
80,81,0.28,0.19155449670531666,0.3684455032946834
81,82,0.3,0.20973068620182383,0.39026931379817614
82,83,0.33,0.2373757157496829,0.4226242842503172
83,84,0.36,0.26544777979157397,0.454552220208426
84,85,0.3,0.20973068620182383,0.39026931379817614
85,86,0.27,0.18254718250123186,0.35745281749876817
86,87,0.31,0.2188963271346301,0.4011036728653699
87,88,0.3,0.20973068620182383,0.39026931379817614
88,89,0.33,0.2373757157496829,0.4226242842503172
89,90,0.29,0.20061623024979996,0.3793837697502
90,91,0.27,0.18254718250123186,0.35745281749876817
91,92,0.37,0.2748953765314804,0.4651046234685196
92,93,0.29,0.20061623024979996,0.3793837697502
93,94,0.26,0.17359616327369629,0.3464038367263037
94,95,0.33,0.2373757157496829,0.4226242842503172
95,96,0.29,0.20061623024979996,0.3793837697502
96,97,0.27,0.18254718250123186,0.35745281749876817
97,98,0.3,0.20973068620182383,0.39026931379817614
98,99,0.25,0.16470351595341942,0.3352964840465806
99,100,0.28,0.1915544967053166,0.36844550329468345
