,iteration,mean,ci_lb,ci_ub
0,1,0.99,0.9704003601545994,1.0095996398454006
1,2,0.96,0.9213992177403473,0.9986007822596527
2,3,0.94,0.893218941339842,0.9867810586601579
3,4,0.97,0.9363970823052823,1.0036029176947177
4,5,0.93,0.8797401731577394,0.9802598268422607
5,6,0.9,0.8409048623697337,0.9590951376302663
6,7,0.87,0.8037536741921832,0.9362463258078167
7,8,0.89,0.8283657891677955,0.9516342108322046
8,9,0.9,0.8409048623697337,0.9590951376302663
9,10,0.83,0.756006426732804,0.9039935732671959
10,11,0.85,0.7796627173564273,0.9203372826435726
11,12,0.85,0.7796627173564273,0.9203372826435726
12,13,0.84,0.767784548961459,0.912215451038541
13,14,0.77,0.6871028166855837,0.8528971833144163
14,15,0.83,0.756006426732804,0.9039935732671959
15,16,0.8,0.721206483159645,0.8787935168403551
16,17,0.8,0.721206483159645,0.8787935168403551
17,18,0.85,0.7796627173564273,0.9203372826435726
18,19,0.8,0.721206483159645,0.8787935168403551
19,20,0.8,0.721206483159645,0.8787935168403551
20,21,0.81,0.7327230801045126,0.8872769198954875
21,22,0.78,0.6984001922640961,0.8615998077359039
22,23,0.83,0.756006426732804,0.9039935732671959
23,24,0.8,0.721206483159645,0.8787935168403551
24,25,0.8,0.721206483159645,0.8787935168403551
25,26,0.76,0.6758715454942783,0.8441284545057217
26,27,0.76,0.6758715454942782,0.8441284545057218
27,28,0.79,0.7097668789044141,0.8702331210955859
28,29,0.77,0.6871028166855837,0.8528971833144163
29,30,0.77,0.6871028166855837,0.8528971833144163
30,31,0.71,0.6206162302498,0.7993837697502
31,32,0.74,0.6535961632736963,0.8264038367263037
32,33,0.74,0.6535961632736963,0.8264038367263037
33,34,0.77,0.6871028166855837,0.8528971833144163
34,35,0.7,0.6097306862018238,0.7902693137981761
35,36,0.75,0.6647035159534195,0.8352964840465805
36,37,0.74,0.6535961632736963,0.8264038367263037
37,38,0.71,0.6206162302498,0.7993837697502
38,39,0.75,0.6647035159534195,0.8352964840465805
39,40,0.73,0.6425471825012318,0.8174528174987682
40,41,0.72,0.6315544967053166,0.8084455032946833
41,42,0.7,0.6097306862018238,0.7902693137981761
42,43,0.72,0.6315544967053166,0.8084455032946833
43,44,0.78,0.6984001922640961,0.8615998077359039
44,45,0.74,0.6535961632736963,0.8264038367263037
45,46,0.72,0.6315544967053166,0.8084455032946833
46,47,0.69,0.59889632713463,0.7811036728653699
47,48,0.69,0.59889632713463,0.7811036728653699
48,49,0.71,0.6206162302498,0.7993837697502
49,50,0.67,0.5773757157496829,0.7626242842503171
50,51,0.69,0.59889632713463,0.7811036728653699
51,52,0.68,0.5881117587356414,0.7718882412643587
52,53,0.67,0.5773757157496829,0.7626242842503171
53,54,0.75,0.6647035159534195,0.8352964840465805
54,55,0.72,0.6315544967053166,0.8084455032946833
55,56,0.72,0.6315544967053166,0.8084455032946833
56,57,0.71,0.6206162302498,0.7993837697502
57,58,0.71,0.6206162302498,0.7993837697502
58,59,0.7,0.6097306862018238,0.7902693137981761
59,60,0.7,0.6097306862018238,0.7902693137981761
60,61,0.67,0.5773757157496829,0.7626242842503171
61,62,0.71,0.6206162302498,0.7993837697502
62,63,0.7,0.6097306862018238,0.7902693137981761
63,64,0.64,0.545447779791574,0.734552220208426
64,65,0.67,0.5773757157496829,0.7626242842503171
65,66,0.66,0.5666870498792369,0.7533129501207632
66,67,0.79,0.7097668789044141,0.8702331210955859
67,68,0.66,0.5666870498792369,0.7533129501207632
68,69,0.68,0.5881117587356414,0.7718882412643587
69,70,0.67,0.5773757157496829,0.7626242842503171
70,71,0.65,0.5560447193355988,0.7439552806644012
71,72,0.6,0.5034980443508683,0.6965019556491316
72,73,0.64,0.545447779791574,0.734552220208426
73,74,0.6,0.5034980443508683,0.6965019556491316
74,75,0.61,0.5139211680234869,0.7060788319765131
75,76,0.64,0.545447779791574,0.734552220208426
76,77,0.6,0.5034980443508683,0.6965019556491316
77,78,0.65,0.5560447193355988,0.7439552806644012
78,79,0.6,0.5034980443508683,0.6965019556491316
79,80,0.64,0.545447779791574,0.734552220208426
80,81,0.61,0.5139211680234869,0.7060788319765131
81,82,0.62,0.5243867376303631,0.7156132623696368
82,83,0.62,0.5243867376303631,0.7156132623696368
83,84,0.62,0.5243867376303631,0.7156132623696368
84,85,0.63,0.5348953765314803,0.7251046234685197
85,86,0.63,0.5348953765314803,0.7251046234685197
86,87,0.56,0.46221981705913096,0.6577801829408692
87,88,0.58,0.4827769736339761,0.6772230263660238
88,89,0.56,0.46221981705913096,0.6577801829408692
89,90,0.55,0.45200180077299734,0.6479981992270027
90,91,0.54,0.4418237839156005,0.6381762160843996
91,92,0.53,0.43168554920716884,0.6283144507928312
92,93,0.55,0.45200180077299734,0.6479981992270027
93,94,0.6,0.5034980443508683,0.6965019556491316
94,95,0.54,0.4418237839156005,0.6381762160843996
95,96,0.54,0.4418237839156005,0.6381762160843996
96,97,0.55,0.45200180077299734,0.6479981992270027
97,98,0.49,0.39152780429899825,0.5884721957010017
98,99,0.5,0.4015081039495562,0.5984918960504438
99,100,0.41,0.31311681048100853,0.5068831895189915
