,iteration,mean,ci_lb,ci_ub
0,1,0.96,0.9213992177403473,0.9986007822596527
1,2,0.74,0.6535961632736963,0.8264038367263037
2,3,0.62,0.5243867376303631,0.7156132623696368
3,4,0.56,0.46221981705913096,0.6577801829408692
4,5,0.43,0.3324781010372837,0.5275218989627163
5,6,0.33,0.2373757157496829,0.4226242842503172
6,7,0.43,0.3324781010372837,0.5275218989627163
7,8,0.37,0.2748953765314804,0.4651046234685196
8,9,0.38,0.28438673763036315,0.47561326236963686
9,10,0.38,0.2843867376303632,0.4756132623696368
10,11,0.34,0.24668704987923695,0.4333129501207631
11,12,0.32,0.22811175873564135,0.41188824126435863
12,13,0.27,0.18254718250123186,0.35745281749876817
13,14,0.3,0.20973068620182383,0.39026931379817614
14,15,0.2,0.12120648315964497,0.278793516840355
15,16,0.33,0.2373757157496829,0.4226242842503172
16,17,0.23,0.14710281668558373,0.3128971833144163
17,18,0.31,0.2188963271346301,0.4011036728653699
18,19,0.3,0.20973068620182383,0.39026931379817614
19,20,0.24,0.15587154549427823,0.32412845450572175
20,21,0.22,0.13840019226409608,0.3015998077359039
21,22,0.26,0.17359616327369629,0.3464038367263037
22,23,0.25,0.16470351595341942,0.3352964840465806
23,24,0.24,0.15587154549427823,0.32412845450572175
24,25,0.23,0.14710281668558373,0.3128971833144163
25,26,0.25,0.16470351595341942,0.3352964840465806
26,27,0.19,0.11272308010451249,0.2672769198954875
27,28,0.21,0.12976687890441413,0.29023312109558586
28,29,0.27,0.18254718250123186,0.35745281749876817
29,30,0.18,0.10432129838504238,0.2556787016149576
30,31,0.14,0.07164917873358315,0.20835082126641688
31,32,0.25,0.16470351595341942,0.3352964840465806
32,33,0.18,0.10432129838504238,0.2556787016149576
33,34,0.22,0.13840019226409608,0.3015998077359039
34,35,0.23,0.14710281668558373,0.3128971833144163
35,36,0.26,0.17359616327369629,0.3464038367263037
36,37,0.25,0.16470351595341942,0.3352964840465806
37,38,0.18,0.10432129838504238,0.2556787016149576
38,39,0.21,0.12976687890441413,0.29023312109558586
39,40,0.26,0.17359616327369629,0.3464038367263037
40,41,0.18,0.10432129838504238,0.2556787016149576
41,42,0.23,0.14710281668558373,0.3128971833144163
42,43,0.2,0.12120648315964497,0.278793516840355
43,44,0.16,0.08778454896145907,0.23221545103854094
44,45,0.18,0.10432129838504238,0.2556787016149576
45,46,0.18,0.10432129838504238,0.2556787016149576
46,47,0.17,0.0960064267328041,0.24399357326719592
47,48,0.15,0.07966271735642733,0.22033728264357266
48,49,0.12,0.05598784431526252,0.18401215568473747
49,50,0.17,0.0960064267328041,0.24399357326719592
50,51,0.16,0.08778454896145907,0.23221545103854094
51,52,0.14,0.07164917873358316,0.20835082126641685
52,53,0.2,0.12120648315964497,0.278793516840355
53,54,0.23,0.14710281668558373,0.3128971833144163
54,55,0.17,0.0960064267328041,0.24399357326719592
55,56,0.15,0.07966271735642733,0.22033728264357266
56,57,0.16,0.08778454896145906,0.23221545103854097
57,58,0.2,0.12120648315964497,0.278793516840355
58,59,0.19,0.11272308010451249,0.2672769198954875
59,60,0.16,0.08778454896145906,0.23221545103854097
60,61,0.1,0.04090486236973372,0.15909513763026628
61,62,0.12,0.05598784431526252,0.18401215568473747
62,63,0.15,0.07966271735642734,0.22033728264357266
63,64,0.15,0.07966271735642734,0.22033728264357266
64,65,0.17,0.0960064267328041,0.24399357326719592
65,66,0.14,0.07164917873358316,0.20835082126641685
66,67,0.17,0.0960064267328041,0.24399357326719592
67,68,0.15,0.07966271735642733,0.22033728264357266
68,69,0.12,0.05598784431526253,0.18401215568473744
69,70,0.13,0.06375367419218325,0.19624632580781676
70,71,0.14,0.07164917873358316,0.20835082126641685
71,72,0.16,0.08778454896145906,0.23221545103854097
72,73,0.18,0.10432129838504238,0.2556787016149576
73,74,0.13,0.06375367419218324,0.19624632580781676
74,75,0.18,0.10432129838504238,0.2556787016149576
75,76,0.14,0.07164917873358315,0.20835082126641688
76,77,0.12,0.05598784431526253,0.18401215568473744
77,78,0.14,0.07164917873358315,0.20835082126641688
78,79,0.09,0.03362683160135927,0.14637316839864073
79,80,0.15,0.07966271735642733,0.22033728264357266
80,81,0.15,0.07966271735642733,0.22033728264357266
81,82,0.13,0.06375367419218325,0.19624632580781676
82,83,0.16,0.08778454896145906,0.23221545103854097
83,84,0.13,0.06375367419218325,0.19624632580781676
84,85,0.14,0.07164917873358316,0.20835082126641685
85,86,0.13,0.06375367419218325,0.19624632580781676
86,87,0.12,0.05598784431526252,0.18401215568473747
87,88,0.13,0.06375367419218324,0.19624632580781676
88,89,0.12,0.05598784431526253,0.18401215568473744
89,90,0.08,0.026559636825777423,0.1334403631742226
90,91,0.13,0.06375367419218325,0.19624632580781676
91,92,0.11,0.04836578916779549,0.1716342108322045
92,93,0.12,0.05598784431526252,0.18401215568473747
93,94,0.11,0.04836578916779548,0.17163421083220454
94,95,0.14,0.07164917873358316,0.20835082126641685
95,96,0.1,0.04090486236973372,0.15909513763026628
96,97,0.13,0.06375367419218325,0.19624632580781676
97,98,0.09,0.03362683160135927,0.14637316839864073
98,99,0.16,0.08778454896145906,0.23221545103854097
99,100,0.24,0.15587154549427823,0.32412845450572175
