,URND_alpha,RND_score,AD_score,TFT_score,STFT_score,WSLS_score,AC_score,GRIM_score
0,0.1,1.1231288871376062e-13,5.310084441391376e-13,2.739122688174849e-15,4.007762477732391e-15,7.308559925293665e-15,3.1231917115143785e-15,0.9999999999999747
1,0.2,3.3300289249964814e-14,3.9633857659715015e-13,5.945333273360671e-17,1.6641394334719427e-16,9.25620480742715e-17,2.89093767762078e-16,0.9999999999999994
2,0.3,0.010000000000060232,0.010000000000709558,0.005877067932827067,1.9787557381295862e-16,0.004122932067173308,0.010000000000000196,0.959999999999999
3,0.4,0.003890798119663692,0.010000000266499276,0.010188060798715048,4.887433885969493e-16,0.009811939201286679,5.417096680479878e-16,0.9661092018803399
4,0.5,0.020000000000131708,5.296403969739404e-13,0.01284293611926728,3.964493305781563e-12,0.019106806189050512,0.09360147369985825,0.8544487840045345
5,0.6,2.84880965543575e-14,3.296467850094129e-13,0.00402345727413795,4.696024693667716e-16,0.005976542725862965,0.2200000000000001,0.7699999999999971
6,0.7,3.2417973299071086e-14,7.229806716596978e-14,8.907680225926737e-15,9.392594814335242e-15,9.146697139801383e-15,0.620000000000009,0.3799999999999997
7,0.8,2.61771919085934e-14,6.684571538187296e-13,1.1139088845560205e-16,8.262955827995783e-17,6.981160271673293e-17,0.7699999999999997,0.23000000000000007
8,0.9,2.5558986953987085e-13,1.431862439385191e-11,0.0043645979209224525,3.9816225240665305e-14,0.00407464143835925,0.9015607606408017,0.09000000000000213
